Model Year,Make,Model,Electric Vehicle Type,Electric Range,Base MSRP,Price Category
2023,HYUNDAI,IONIQ 6,Battery Electric Vehicle (BEV),0.0,56426.41975308642,Normal
2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),289.0,56426.41975308642,Normal
2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),0.0,56426.41975308642,Normal
2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),215.0,56426.41975308642,Normal
2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),322.0,56426.41975308642,Normal
2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),0.0,56426.41975308642,Normal
2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),73.0,56426.41975308642,Normal
2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),0.0,56426.41975308642,Normal
2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),25.0,56426.41975308642,Normal
2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),308.0,56426.41975308642,Normal
2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),25.0,56426.41975308642,Normal
2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),238.0,56426.41975308642,Normal
2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),0.0,56426.41975308642,Normal
2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),200.0,56426.41975308642,Normal
2024,RIVIAN,R1S,Battery Electric Vehicle (BEV),0.0,56426.41975308642,Normal
2023,HYUNDAI,KONA ELECTRIC,Battery Electric Vehicle (BEV),0.0,56426.41975308642,Normal
2022,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),0.0,56426.41975308642,Normal
2023,BMW,I4,Battery Electric Vehicle (BEV),0.0,56426.41975308642,Normal
2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),0.0,56426.41975308642,Normal
